name,eic_code,lat,lon
Dornachbrugg,,47.4890184953,7.60740615434
"Dünnern, Olten",,47.3486379073,7.89864659258
Eglisau,,47.5749161402,8.47332208664
Eichi,,46.9407431769,8.28786773153
"Elggiskraft, Netstal",,47.063765377,9.0605203259
Emmenhof,,47.1948463818,7.582729415
Emmenweid,,47.0670379793,8.26366866258
Emosson,12W-0000000060-F,46.0508221655,6.94899701138
Emosson,12W-0000000060-F,46.1098184883,7.06176506313
Emosson,12W-0000000060-F,46.085765669,6.91791404295
Emosson,12W-0000000060-F,46.0508221655,6.94899701138
Empächli,,46.9223429911,9.15841990058
Engeweiher,,47.6934840779,8.63043555306
Engi,,46.9850426515,9.15319754055
"Engi, Hinterdorf (Sernf)",,46.9744263563,9.159168101
Engstlige,,46.5068875836,7.58273413036
Engstligenalp,,46.4491601982,7.56175847554
Erlenbach,,46.6568821564,7.54811891222
Erlenholz,,47.4572264157,9.36804900144
Ernen,,46.3911687446,8.13015040964
Etzelwerk,,47.1941128968,8.81291517067
EW Zürchersmühle,,47.3318002224,9.29178339624
Fafleralp,,46.4296977536,7.84571987097
Fätschbach,12W-0000000018-B,46.915510447,8.98790156154
Felsenau,,46.9684429408,7.43942106448
Felsenau,,46.9658342354,7.44467696468
Ferrera,12W-0000000016-H,46.7435050176,8.98649363197
Ferrera 1,12W-0000000016-H,46.5329177645,9.43419338513
Ferrera 2,12W-0000000016-H,46.5329177645,9.43419338513
Feusisberg,,47.173583302,8.71291509258
Fiesch,,46.39645212,8.13411837029
Fieschertal,,46.4260956687,8.14113296389
Filisur,,46.6698919694,9.68920263555
Filisur-Tiefencastel,,46.6608466013,9.57955507518
Fionnay (Mauvoisin),12W-0000000034-F,46.0304047252,7.30795254991
"Flims, Felsbach (Bergwasser)",,46.8340905068,9.31765249379
"Flims, Felsbach (Karstwasser)",,46.8340905068,9.31765249379
Flumenthal,,47.2291069149,7.58995168618
Flums (Felsen),,47.0880841876,9.34026178488
Flums (Neues Sägengüetli),,47.0886280848,9.34001761784
Flums (Pravizin 1 (Bruggwiti)),,47.0865591822,9.33454317319
Flums (Pravizin 2 (Äuli)),,47.0862894131,9.33453362605
Fornowerk Löbbia,,46.3749522123,9.65890088302
Frauenkirch,,46.7688686224,9.80558112281
Freienstein,,47.528692361,8.58703091713
Frinvillier,,47.1683406671,7.25371218143
Fully,,46.1668831687,7.1002106836
Gabi,,46.1882115335,8.0700669845
Ganterbach-Saltina,,46.3044267487,8.00417833469
Gental,12W-0000000031-O,46.7271910884,8.33369724917
Gental,12W-0000000031-O,46.7271910884,8.33369724917
Gérignoz - La Pontia,,46.4732724541,7.165215604
Gerlafingen 1,,47.1558500995,7.54477997909
Giessbach,,46.7344427309,8.01888764388
Giessen,,47.2178452198,9.20939259186
Ginals,,46.2659175633,7.78158838307
Giumaglio,,46.2824127218,8.66971883413
Glaris,,46.7360930283,9.77586865383
Glattalp,,46.9176188126,8.84549886362
Gondo,,46.196009215,8.1506042231
Göschenen (Andermatt),,46.6673628552,8.5853141019
Göschenen (Göscheneralp),,46.6673628552,8.5853141019
Göschenen (Unterdorf),,46.6678191535,8.58467035968
Gösgen,,47.3694251427,7.97945465498
Grabs (Bannwald),,47.17262767,9.41689346785
Grabs (Löchli),,47.1757270944,9.43020364886
Grande Dixence,12W-0000000902-P,46.1829790765,7.25150652126
Grande Dixence,12W-0000000902-P,46.0357066662,7.30341919624
